time_s,env_id,base_x_m,pitch_rad,pitch_rate_rad_s,margin_m,fsm_phase,action_l2,reward,roll_rad,fl_contact_state,fr_contact_state,rl_contact_state,rr_contact_state,fl_contact_force_n,fr_contact_force_n,rl_contact_force_n,rr_contact_force_n,fl_contact_upward_force_n,fr_contact_upward_force_n,rl_contact_upward_force_n,rr_contact_upward_force_n,fl_full_wheel_on_top,fr_full_wheel_on_top,rl_full_wheel_on_top,rr_full_wheel_on_top,all_wheels_on_top,support_score,fl_wheel_y_m,fr_wheel_y_m,rl_wheel_y_m,rr_wheel_y_m,fl_wheel_x_m,fl_wheel_z_m,fr_wheel_x_m,fr_wheel_z_m,rl_wheel_x_m,rl_wheel_z_m,rr_wheel_x_m,rr_wheel_z_m,fl_load_trim_z_m,fr_load_trim_z_m,fl_unload_trim_m,fr_unload_trim_m,rl_unload_trim_m,rr_unload_trim_m,policy_action_00,policy_action_01,policy_action_02,policy_action_03,policy_action_04,policy_action_05,policy_action_06,policy_action_07,policy_action_08,policy_action_09,policy_action_10,policy_action_11,executed_action_00,executed_action_01,executed_action_02,executed_action_03,executed_action_04,executed_action_05,executed_action_06,executed_action_07,executed_action_08,executed_action_09,executed_action_10,executed_action_11,scaled_wheel_center_residual_m_00,scaled_wheel_center_residual_m_01,scaled_wheel_center_residual_m_02,scaled_wheel_center_residual_m_03,scaled_wheel_center_residual_m_04,scaled_wheel_center_residual_m_05,scaled_wheel_center_residual_m_06,scaled_wheel_center_residual_m_07,scaled_wheel_speed_residual_rad_s_00,scaled_wheel_speed_residual_rad_s_01,scaled_wheel_speed_residual_rad_s_02,scaled_wheel_speed_residual_rad_s_03,requested_wheel_center_target_m_00,requested_wheel_center_target_m_01,requested_wheel_center_target_m_02,requested_wheel_center_target_m_03,requested_wheel_center_target_m_04,requested_wheel_center_target_m_05,requested_wheel_center_target_m_06,requested_wheel_center_target_m_07,final_wheel_center_target_m_00,final_wheel_center_target_m_01,final_wheel_center_target_m_02,final_wheel_center_target_m_03,final_wheel_center_target_m_04,final_wheel_center_target_m_05,final_wheel_center_target_m_06,final_wheel_center_target_m_07,final_servo_target_rad_00,final_servo_target_rad_01,final_servo_target_rad_02,final_servo_target_rad_03,final_servo_target_rad_04,final_servo_target_rad_05,final_servo_target_rad_06,final_servo_target_rad_07,final_wheel_target_rad_s_00,final_wheel_target_rad_s_01,final_wheel_target_rad_s_02,final_wheel_target_rad_s_03,reference_00,reference_01,reference_02,reference_03,reference_04,reference_05,reference_06,reference_07,reference_08,reference_09,reference_10,reference_11
0.0,0,0.023341462016105652,-0.013022538274526596,0.11482547223567963,0.2811872363090515,0.0,0.21934005618095398,-1.7035406827926636,0.0011024805717170238,1,1,1,1,12.714151382446289,3.8829269409179688,7.918721675872803,0.0,12.714151382446289,3.8829269409179688,7.918721675872803,0.0,0,0,0,0,0,0.9998812675476074,0.08114944398403168,-0.3171718716621399,0.07888796180486679,-0.31741735339164734,0.2740977704524994,0.03834109753370285,0.2775287330150604,0.03980577737092972,-0.2972661554813385,0.048968832939863205,-0.29712435603141785,0.0495038703083992,0.0,0.0,0.0,0.0,0.0,0.0,-0.046681761741638184,-0.011963949538767338,-0.03199244663119316,-0.10673969238996506,-0.03382285684347153,0.052006252110004425,-0.10525036603212357,0.0030827990267425776,0.003901258809491992,0.056222036480903625,-0.08691152930259705,-0.08777999132871628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.134965717792511,-0.15710830688476562,0.13928383588790894,-0.15407103300094604,0.13638877868652344,0.1497691422700882,0.13452383875846863,0.1492631733417511,0.134965717792511,-0.15710830688476562,0.13928383588790894,-0.15407103300094604,0.13638877868652344,0.1497691422700882,0.13452383875846863,0.1492631733417511,-0.0016772589879110456,-0.013852698728442192,0.019468417391180992,-0.017904143780469894,-0.0474177822470665,0.012228554114699364,-0.049882590770721436,0.04951764643192291,0.30000001192092896,0.30000001192092896,0.30000001192092896,0.30000001192092896,0.0,0.0,1.0,0.0,-0.0,1.0,-0.0,-0.9999998807907104,0.30000001192092896,0.30000001192092896,0.30000001192092896,0.30000001192092896
0.05,0,0.01555795967578888,-0.026778407394886017,0.13872835040092468,0.28046298027038574,0.0,0.11428413540124893,-0.2413996309041977,0.0027764663100242615,1,1,1,1,9.893355369567871,0.0,1.9544140100479126,14.712648391723633,9.893355369567871,0.0,1.9544140100479126,14.712648391723633,0,0,0,0,0,0.9999775886535645,0.08017020672559738,-0.31814801692962646,0.0789269208908081,-0.31738120317459106,0.2688796818256378,0.04895660653710365,0.27008962631225586,0.04935901612043381,-0.2986469566822052,0.0491979606449604,-0.2988748848438263,0.04928414151072502,0.0,0.0,0.0,0.0,0.0,0.0,-0.03761601075530052,0.009199409745633602,-0.05867835879325867,-0.01696612685918808,-0.008656147867441177,0.03019019402563572,-0.0005222140462137759,-0.0037603420205414295,0.053345754742622375,0.027686303481459618,-0.04597996547818184,-0.03321179747581482,-0.06891639530658722,-0.04504616931080818,-0.032141752541065216,-0.1324816197156906,-0.045925986021757126,0.01670742966234684,-0.15522465109825134,-0.013431117869913578,-0.005376551300287247,0.08991795778274536,-0.11093766987323761,-0.12575802206993103,-0.000516872969456017,-0.00045046169543638825,-0.0002410631423117593,-0.0013248161412775517,-0.0003444448811933398,0.00016707429313100874,-0.001164184883236885,-0.000134311179863289,-0.0005376551416702569,0.008991795592010021,-0.01109376735985279,-0.012575802393257618,0.13444884121418,-0.15755876898765564,0.13904277980327606,-0.15539585053920746,0.13604433834552765,0.14993621408939362,0.1333596557378769,0.14912886917591095,0.1344488561153412,-0.15755875408649445,0.13904277980327606,-0.15539583563804626,0.13604432344436646,0.14993621408939362,0.1333596408367157,0.14912888407707214,-0.005015948321670294,-0.013798952102661133,0.010406792163848877,-0.010505914688110352,-0.04611176252365112,0.01317739486694336,-0.05010503530502319,0.057164549827575684,0.29946234822273254,0.30899181962013245,0.2889062464237213,0.2874242067337036,0.0,0.0,1.0,0.0,-0.0,1.0,-0.0,-0.9999998807907104,0.30000001192092896,0.30000001192092896,0.30000001192092896,0.30000001192092896
0.1,0,0.013808905147016048,-0.02499665692448616,0.020935362204909325,0.282084584236145,0.0,0.15681573748588562,-0.03095313161611557,0.0030111437663435936,1,1,1,1,9.367125511169434,4.4586992263793945,4.946435451507568,9.811588287353516,9.367125511169434,4.4586992263793945,4.946435451507568,9.811588287353516,0,0,0,0,0,0.9999909400939941,0.08015257120132446,-0.31816214323043823,0.07892286777496338,-0.3173847496509552,0.2686755061149597,0.04890451207756996,0.2693028151988983,0.04918985441327095,-0.2982494831085205,0.049137528985738754,-0.29863953590393066,0.04932967200875282,0.0,0.0,0.0,0.0,0.0,0.0,-0.03771304339170456,-0.0030736636836081743,-0.041578374803066254,-0.062000028789043427,-0.014941323548555374,0.04110964015126228,-0.05072886496782303,-0.009077843278646469,0.032085735350847244,0.058689333498477936,-0.06889109313488007,-0.061625514179468155,-0.03792199119925499,0.006567987613379955,-0.060116127133369446,-0.038227736949920654,-0.01699882559478283,0.04507603868842125,-0.01806046813726425,0.005940994247794151,0.04937129467725754,0.04424212500452995,-0.04853157699108124,-0.03885452449321747,-0.00028441494214348495,6.56798729323782e-05,-0.00045087095350027084,-0.00038227735785767436,-0.00012749119196087122,0.0004507603880483657,-0.0001354535052087158,5.9409940149635077e-05,0.004937129560858011,0.004424212500452995,-0.004853157792240381,-0.003885452402755618,0.13468129932880402,-0.15704262256622314,0.1388329714536667,-0.154453307390213,0.13626128435134888,0.1502199023962021,0.13438838720321655,0.14932258427143097,0.13468129932880402,-0.15704260766506195,0.1388329714536667,-0.1544533222913742,0.13626128435134888,0.1502199023962021,0.13438838720321655,0.14932258427143097,-0.0013931182911619544,-0.01595330238342285,0.01670926809310913,-0.01806485652923584,-0.04429209232330322,0.010051250457763672,-0.04940098524093628,0.04992341995239258,0.3049371540546417,0.3044242262840271,0.2951468527317047,0.29611456394195557,0.0,0.0,1.0,0.0,-0.0,1.0,-0.0,-0.9999998807907104,0.30000001192092896,0.30000001192092896,0.30000001192092896,0.30000001192092896
0.15,0,0.0132594658061862,-0.024386893957853317,0.019499609246850014,0.2824510335922241,0.0,0.1663651317358017,-0.013050289824604988,0.003000320168212056,1,1,1,1,9.854204177856445,4.350610733032227,4.711850166320801,10.172950744628906,9.854204177856445,4.350610733032227,4.711850166320801,10.172950744628906,0,0,0,0,0,0.9999958872795105,0.08015328645706177,-0.3181614279747009,0.07891955971717834,-0.3173878788948059,0.26879483461380005,0.04892750084400177,0.2693992257118225,0.049247708171606064,-0.29755836725234985,0.0490182600915432,-0.298081636428833,0.04942255839705467,0.0,0.0,0.0,0.0,0.0,0.0,-0.03454168513417244,-0.007314429152756929,-0.03937807306647301,-0.07985667139291763,-0.01459753978997469,0.05070949345827103,-0.05236121639609337,-0.009097861126065254,0.022649399936199188,0.05944973602890968,-0.0670509785413742,-0.0659613385796547,-0.034047018736600876,-0.005885251332074404,-0.039103906601667404,-0.07152824848890305,-0.01479044184088707,0.044480472803115845,-0.04949203133583069,-0.009732430800795555,0.024560140445828438,0.057861100882291794,-0.06645097583532333,-0.06284230202436447,-0.000255352642852813,-5.885251084691845e-05,-0.00029327929951250553,-0.0007152824546210468,-0.00011092831118730828,0.000444804725702852,-0.0003711902245413512,-9.732430771691725e-05,0.0024560140445828438,0.005786110181361437,-0.006645097862929106,-0.006284230388700962,0.1347103714942932,-0.15716716647148132,0.13899055123329163,-0.15478631854057312,0.13627785444259644,0.15021394193172455,0.13415265083312988,0.14916585385799408,0.1347103714942932,-0.15716716647148132,0.13899056613445282,-0.15478631854057312,0.13627786934375763,0.15021394193172455,0.13415265083312988,0.14916586875915527,-0.002218761947005987,-0.014939665794372559,0.014514267444610596,-0.014897942543029785,-0.04434072971343994,0.009992122650146484,-0.05033069849014282,0.0523146390914917,0.3024560213088989,0.3057861328125,0.29335492849349976,0.29371577501296997,0.0,0.0,1.0,0.0,-0.0,1.0,-0.0,-0.9999998807907104,0.30000001192092896,0.30000001192092896,0.30000001192092896,0.30000001192092896
0.2,0,0.013188082724809647,-0.024190833792090416,0.01321666780859232,0.28267809748649597,0.0,0.1786184012889862,0.0002725087106227875,0.002873398130759597,1,1,1,1,10.117546081542969,4.122033596038818,4.47285795211792,10.262894630432129,10.117546081542969,4.122033596038818,4.47285795211792,10.262894630432129,0,0,0,0,0,0.9999980330467224,0.08015798032283783,-0.31815701723098755,0.0789235383272171,-0.31738388538360596,0.26903244853019714,0.04897773638367653,0.2697131931781769,0.04930936545133591,-0.2968091070652008,0.04886617138981819,-0.2974243462085724,0.049521464854478836,0.0,0.0,0.0,0.0,0.0,0.0,-0.03665485233068466,-0.006040711887180805,-0.040177226066589355,-0.08587310463190079,-0.01724238693714142,0.057040829211473465,-0.059946537017822266,-0.008649501018226147,0.02106494829058647,0.06136539205908775,-0.07106269150972366,-0.07111510634422302,-0.0378044918179512,-0.005595840979367495,-0.04101265221834183,-0.0825861245393753,-0.017239615321159363,0.05505595728754997,-0.05919521301984787,-0.008520527742803097,0.023872120305895805,0.06151612848043442,-0.0718572661280632,-0.07026394456624985,-0.00028353367815725505,-5.5958407756406814e-05,-0.0003075948916375637,-0.0008258612360805273,-0.000129297113744542,0.0005505595472641289,-0.0004439640906639397,-8.520527626387775e-05,0.002387212123721838,0.006151612848043442,-0.007185726892203093,-0.007026394363492727,0.13468217849731445,-0.15716426074504852,0.13897624611854553,-0.15489690005779266,0.13625948131084442,0.15031969547271729,0.13407987356185913,0.14917796850204468,0.13468217849731445,-0.15716426074504852,0.13897624611854553,-0.15489690005779266,0.13625946640968323,0.15031969547271729,0.13407987356185913,0.14917798340320587,-0.0022151260636746883,-0.015123248100280762,0.013759911060333252,-0.014244914054870605,-0.04361319541931152,0.009412050247192383,-0.05020564794540405,0.05266010761260986,0.3023872375488281,0.3061516284942627,0.2928142845630646,0.2929736077785492,0.0,0.0,1.0,0.0,-0.0,1.0,-0.0,-0.9999998807907104,0.30000001192092896,0.30000001192092896,0.30000001192092896,0.30000001192092896
0.25,0,0.01336048822849989,-0.023821350187063217,0.02416202612221241,0.2828024923801422,0.0,0.16183392703533173,0.0034397533163428307,0.002957891672849655,1,1,1,1,8.621969223022461,5.329046726226807,5.666419982910156,9.115825653076172,8.621969223022461,5.329046726226807,5.666419982910156,9.115825653076172,0,0,0,0,0,0.999998927116394,0.08015226572751999,-0.31816351413726807,0.0789073035120964,-0.31740012764930725,0.269343763589859,0.04903721809387207,0.2701328694820404,0.04938090220093727,-0.2960819900035858,0.048999495804309845,-0.29670342803001404,0.04962773621082306,0.0,0.0,0.0,0.0,0.0,0.0,-0.031772345304489136,-0.0043362779542803764,-0.03890521079301834,-0.0805586650967598,-0.011454444378614426,0.057324305176734924,-0.046493951231241226,-0.00919350516051054,0.019547821953892708,0.055426303297281265,-0.06401123106479645,-0.06279729306697845,-0.03610963001847267,-0.0054000550881028175,-0.04009518399834633,-0.08347681164741516,-0.01592984050512314,0.056762874126434326,-0.05778864771127701,-0.008484805934131145,0.021764760836958885,0.059979818761348724,-0.07001448422670364,-0.06936661154031754,-0.00027082223095931113,-5.400054942583665e-05,-0.00030071387300267816,-0.0008347681141458452,-0.00011947379971388727,0.0005676287109963596,-0.0004334148543421179,-8.48480558488518e-05,0.002176476176828146,0.0059979818761348724,-0.007001448422670364,-0.006936661433428526,0.1346948891878128,-0.15716230869293213,0.1389831155538559,-0.1549057960510254,0.13626930117607117,0.15033677220344543,0.13409042358398438,0.14917832612991333,0.1346948742866516,-0.15716230869293213,0.1389831006526947,-0.1549057960510254,0.13626928627490997,0.15033677220344543,0.13409040868282318,0.14917834103107452,-0.0021946816705167294,-0.015062570571899414,0.013702332973480225,-0.014144301414489746,-0.04350203275680542,0.009242773056030273,-0.05020934343338013,0.052596330642700195,0.30217647552490234,0.3059979975223541,0.2929985523223877,0.29306334257125854,0.0,0.0,1.0,0.0,-0.0,1.0,-0.0,-0.9999998807907104,0.30000001192092896,0.30000001192092896,0.30000001192092896,0.30000001192092896
0.3,0,0.013716640882194042,-0.023549363017082214,0.02205697074532509,0.2828030586242676,0.0,0.1637890338897705,0.002285304944962263,0.003022595541551709,1,1,1,1,8.726551055908203,5.205458641052246,5.442568302154541,9.259018898010254,8.726551055908203,5.205458641052246,5.442568302154541,9.259018898010254,0,0,0,0,0,0.9999993443489075,0.08014160394668579,-0.318174809217453,0.07890501618385315,-0.31740251183509827,0.2697080373764038,0.049105819314718246,0.270563006401062,0.049457572400569916,-0.2953304350376129,0.04914107918739319,-0.2959480583667755,0.04972336068749428,0.0,0.0,0.0,0.0,0.0,0.0,-0.031057095155119896,-0.004842013120651245,-0.03811516985297203,-0.08363518863916397,-0.011592738330364227,0.059124723076820374,-0.0466579832136631,-0.009224154986441135,0.018128693103790283,0.05557919293642044,-0.06356670707464218,-0.06356609612703323,-0.031034408137202263,-0.0038737570866942406,-0.03919398784637451,-0.07988929003477097,-0.010311635211110115,0.05777113512158394,-0.04453880339860916,-0.009241936728358269,0.019065478816628456,0.054622843861579895,-0.0625726729631424,-0.061583008617162704,-0.00023275805870071054,-3.873756941175088e-05,-0.00029395491583272815,-0.000798892870079726,-7.733725942671299e-05,0.0005777113256044686,-0.0003340410185046494,-9.241936641046777e-05,0.0019065479282289743,0.005462284665554762,-0.006257267203181982,-0.006158301141113043,0.13473296165466309,-0.15714704990386963,0.1389898806810379,-0.1548699289560318,0.13631144165992737,0.15034686028957367,0.13418979942798615,0.14917075634002686,0.13473297655582428,-0.15714704990386963,0.1389898955821991,-0.1548699140548706,0.13631145656108856,0.15034687519073486,0.13418979942798615,0.14917077124118805,-0.0020699291490018368,-0.014944672584533691,0.013947844505310059,-0.01434338092803955,-0.04345422983169556,0.008928060531616211,-0.050319015979766846,0.05206620693206787,0.301906555891037,0.3054623007774353,0.29374274611473083,0.29384171962738037,0.0,0.0,1.0,0.0,-0.0,1.0,-0.0,-0.9999998807907104,0.30000001192092896,0.30000001192092896,0.30000001192092896,0.30000001192092896
0.35,0,0.01418815366923809,-0.023388423025608063,0.01968526467680931,0.2827824652194977,0.0,0.15960179269313812,-0.0012119724415242672,0.0031135794706642628,1,1,1,1,8.63219165802002,5.351739883422852,5.587974548339844,9.178731918334961,8.63219165802002,5.351739883422852,5.587974548339844,9.178731918334961,0,0,0,0,0,0.9999995827674866,0.0801331102848053,-0.3181840479373932,0.078894704580307,-0.31741276383399963,0.2701130509376526,0.04917849227786064,0.27106213569641113,0.04953565448522568,-0.2945420742034912,0.04927344620227814,-0.29517340660095215,0.04981044679880142,0.0,0.0,0.0,0.0,0.0,0.0,-0.02923041768372059,-0.004623387008905411,-0.037491973489522934,-0.0835169181227684,-0.009642628021538258,0.059784092009067535,-0.04311452433466911,-0.009505358524620533,0.01606002449989319,0.05407751724123955,-0.060502417385578156,-0.061294689774513245,-0.031227273866534233,-0.004634476266801357,-0.037302978336811066,-0.08122559636831284,-0.011686832644045353,0.05779318884015083,-0.04766980931162834,-0.009026993066072464,0.01850348338484764,0.054793644696474075,-0.06346055865287781,-0.06285964697599411,-0.00023420454817824066,-4.63447613583412e-05,-0.00027977232821285725,-0.0008122559520415962,-8.76512422109954e-05,0.0005779318744316697,-0.0003575235605239868,-9.026993211591616e-05,0.0018503483152016997,0.0054793646559119225,-0.006346055772155523,-0.006285964976996183,0.13473151624202728,-0.1571546494960785,0.13900406658649445,-0.15488329529762268,0.13630113005638123,0.15034706890583038,0.13416631519794464,0.14917290210723877,0.13473151624202728,-0.15715466439723969,0.13900406658649445,-0.15488331019878387,0.13630114495754242,0.15034706890583038,0.13416630029678345,0.14917291700839996,-0.0021222024224698544,-0.014901518821716309,0.013862550258636475,-0.014168977737426758,-0.04344773292541504,0.00898754596710205,-0.050290703773498535,0.05218923091888428,0.3018503487110138,0.30547937750816345,0.2936539649963379,0.2937140464782715,0.0,0.0,1.0,0.0,-0.0,1.0,-0.0,-0.9999998807907104,0.30000001192092896,0.30000001192092896,0.30000001192092896,0.30000001192092896
0.4,0,0.014743082225322723,-0.02325282245874405,0.02158215641975403,0.2827129065990448,0.0,0.15672695636749268,-0.007424063049256802,0.0032178752589970827,1,1,1,1,8.742507934570312,5.273472785949707,5.634004592895508,9.637188911437988,8.742507934570312,5.273472785949707,5.634004592895508,9.637188911437988,0,0,0,0,0,0.9999996423721313,0.08012562245130539,-0.31819218397140503,0.0788835734128952,-0.317423939704895,0.2705498933792114,0.04925283044576645,0.27157729864120483,0.04961163550615311,-0.29374927282333374,0.04939690977334976,-0.2943776249885559,0.04989162087440491,0.0,0.0,0.0,0.0,0.0,0.0,-0.029617268592119217,-0.004255876410752535,-0.037020113319158554,-0.0803597941994667,-0.009837423451244831,0.058839455246925354,-0.043549783527851105,-0.009199678897857666,0.01694994978606701,0.05294015631079674,-0.059989962726831436,-0.06009181961417198,-0.029110409319400787,-0.004293172154575586,-0.037375278770923615,-0.08121819794178009,-0.009288388304412365,0.05885067954659462,-0.042471226304769516,-0.00954448152333498,0.016752948984503746,0.05329599976539612,-0.06020054593682289,-0.0604204423725605,-0.00021832805941812694,-4.293171878089197e-05,-0.0002803145907819271,-0.0008121819701045752,-6.966291402932256e-05,0.0005885068094357848,-0.00031853417749516666,-9.544481144985184e-05,0.0016752949450165033,0.005329600069671869,-0.006020054686814547,-0.006042044144123793,0.13474738597869873,-0.1571512371301651,0.13900351524353027,-0.1548832207918167,0.1363191157579422,0.15035764873027802,0.13420531153678894,0.1491677314043045,0.13474738597869873,-0.1571512371301651,0.13900351524353027,-0.15488320589065552,0.1363191157579422,0.1503576636314392,0.13420529663562775,0.1491677314043045,-0.002090075518935919,-0.014832377433776855,0.013862967491149902,-0.014172792434692383,-0.043384671211242676,0.008812427520751953,-0.050348639488220215,0.05199539661407471,0.30167531967163086,0.3053296208381653,0.2939799427986145,0.29395797848701477,0.0,0.0,1.0,0.0,-0.0,1.0,-0.0,-0.9999998807907104,0.30000001192092896,0.30000001192092896,0.30000001192092896,0.30000001192092896
0.45,0,0.015370908193290234,-0.023171791806817055,0.015318155288696289,0.2826157510280609,0.0,0.1600332111120224,-0.004607637878507376,0.0032983520068228245,1,1,1,1,8.82152271270752,5.252256870269775,5.543761730194092,9.123594284057617,8.82152271270752,5.252256870269775,5.543761730194092,9.123594284057617,0,0,0,0,0,0.9999997615814209,0.08011721819639206,-0.3182012736797333,0.0788857564330101,-0.31742215156555176,0.27102169394493103,0.049329306930303574,0.27212417125701904,0.04968668147921562,-0.2929314374923706,0.049509041011333466,-0.29349929094314575,0.04994751885533333,0.0,0.0,0.0,0.0,0.0,0.0,-0.028718777000904083,-0.005305222235620022,-0.036389123648405075,-0.08462610095739365,-0.010122437961399555,0.06060536205768585,-0.0442255474627018,-0.00868604052811861,0.015315035358071327,0.053668536245822906,-0.059674616903066635,-0.06155670806765556,-0.02970138005912304,-0.005202141590416431,-0.036997172981500626,-0.08463169634342194,-0.01184812281280756,0.059819888323545456,-0.047246433794498444,-0.009850861504673958,0.014545589685440063,0.05474063381552696,-0.06156126782298088,-0.06348519772291183,-0.00022276033996604383,-5.202141619520262e-05,-0.00027747880085371435,-0.0008463169215247035,-8.88609210960567e-05,0.0005981988506391644,-0.0003543482453096658,-9.850861533777788e-05,0.0014545590383931994,0.005474063567817211,-0.006156126968562603,-0.006348520051687956,0.13474296033382416,-0.15716032683849335,0.1390063613653183,-0.15491734445095062,0.13629992306232452,0.15036733448505402,0.13416948914527893,0.14916466176509857,0.13474297523498535,-0.15716031193733215,0.1390063613653183,-0.15491735935211182,0.13629990816116333,0.15036733448505402,0.13416948914527893,0.14916467666625977,-0.0021539716981351376,-0.01479649543762207,0.01363283395767212,-0.013927578926086426,-0.04330950975418091,0.008862853050231934,-0.05034869909286499,0.052224159240722656,0.3014545738697052,0.30547407269477844,0.2938438951969147,0.2936514914035797,0.0,0.0,1.0,0.0,-0.0,1.0,-0.0,-0.9999998807907104,0.30000001192092896,0.30000001192092896,0.30000001192092896,0.30000001192092896
